date,product_id,product_name,category,units_sold,current_stock,reorder_threshold,price,stock_status,days_until_stockout
2024-11-11,ELEC014,DJI Mini 3 Pro,Drones,5,69,23,759.99,In Stock,13
2024-11-11,ELEC015,Ring Video Doorbell,Smart Home,2,7,19,99.99,Low Stock,3
2024-11-12,ELEC001,iPhone 15 Pro,Smartphones,4,16,15,999.99,In Stock,4
2024-11-12,ELEC002,Samsung Galaxy S24,Smartphones,4,35,24,899.99,In Stock,8
2024-11-12,ELEC003,MacBook Air M2,Laptops,1,65,32,1199.99,In Stock,65
2024-11-12,ELEC004,Dell XPS 13,Laptops,1,17,15,999.99,In Stock,17
2024-11-12,ELEC005,iPad Air,Tablets,1,59,27,599.99,In Stock,59
2024-11-12,ELEC006,Samsung Galaxy Tab S9,Tablets,4,25,23,649.99,In Stock,6
2024-11-12,ELEC007,AirPods Pro,Audio,8,59,27,249.99,In Stock,7
2024-11-12,ELEC008,Sony WH-1000XM5,Audio,3,2,24,349.99,Low Stock,0
2024-11-12,ELEC009,Apple Watch Series 9,Wearables,4,40,27,399.99,In Stock,10
2024-11-12,ELEC010,Samsung Galaxy Watch 6,Wearables,4,81,39,349.99,In Stock,20
2024-11-12,ELEC011,Nintendo Switch OLED,Gaming,7,9,19,349.99,Low Stock,1
2024-11-12,ELEC012,PlayStation 5,Gaming,11,59,35,499.99,In Stock,5
2024-11-12,ELEC013,Canon EOS R7,Cameras,1,40,15,1499.99,In Stock,40
2024-11-12,ELEC014,DJI Mini 3 Pro,Drones,0,69,23,759.99,In Stock,999
2024-11-12,ELEC015,Ring Video Doorbell,Smart Home,4,3,19,99.99,Low Stock,0
2024-11-13,ELEC001,iPhone 15 Pro,Smartphones,5,71,15,999.99,In Stock,14
2024-11-13,ELEC002,Samsung Galaxy S24,Smartphones,3,32,24,899.99,In Stock,10
2024-11-13,ELEC003,MacBook Air M2,Laptops,1,64,32,1199.99,In Stock,64
2024-11-13,ELEC004,Dell XPS 13,Laptops,2,15,15,999.99,Low Stock,7
2024-11-13,ELEC005,iPad Air,Tablets,5,54,27,599.99,In Stock,10
2024-11-13,ELEC006,Samsung Galaxy Tab S9,Tablets,2,74,23,649.99,In Stock,37
2024-11-13,ELEC007,AirPods Pro,Audio,6,53,27,249.99,In Stock,8
2024-11-13,ELEC008,Sony WH-1000XM5,Audio,3,0,24,349.99,Low Stock,0
2024-11-13,ELEC009,Apple Watch Series 9,Wearables,3,37,27,399.99,In Stock,12
2024-11-13,ELEC010,Samsung Galaxy Watch 6,Wearables,4,77,39,349.99,In Stock,19
2024-11-13,ELEC011,Nintendo Switch OLED,Gaming,7,2,19,349.99,Low Stock,0
2024-11-13,ELEC012,PlayStation 5,Gaming,0,59,35,499.99,In Stock,999
2024-11-13,ELEC013,Canon EOS R7,Cameras,0,40,15,1499.99,In Stock,999
2024-11-13,ELEC014,DJI Mini 3 Pro,Drones,1,68,23,759.99,In Stock,68
2024-11-13,ELEC015,Ring Video Doorbell,Smart Home,1,2,19,99.99,Low Stock,2
2024-11-14,ELEC001,iPhone 15 Pro,Smartphones,3,68,15,999.99,In Stock,22
2024-11-14,ELEC002,Samsung Galaxy S24,Smartphones,2,30,24,899.99,In Stock,15
2024-11-14,ELEC003,MacBook Air M2,Laptops,2,62,32,1199.99,In Stock,31
2024-11-14,ELEC004,Dell XPS 13,Laptops,2,62,15,999.99,In Stock,31
2024-11-14,ELEC005,iPad Air,Tablets,0,54,27,599.99,In Stock,999
2024-11-14,ELEC006,Samsung Galaxy Tab S9,Tablets,2,72,23,649.99,In Stock,36
2024-11-14,ELEC007,AirPods Pro,Audio,0,53,27,249.99,In Stock,999
2024-11-14,ELEC008,Sony WH-1000XM5,Audio,4,0,24,349.99,Low Stock,0
2024-11-14,ELEC009,Apple Watch Series 9,Wearables,5,32,27,399.99,In Stock,6
2024-11-14,ELEC010,Samsung Galaxy Watch 6,Wearables,2,75,39,349.99,In Stock,37
2024-11-14,ELEC011,Nintendo Switch OLED,Gaming,3,0,19,349.99,Low Stock,0
2024-11-14,ELEC012,PlayStation 5,Gaming,4,55,35,499.99,In Stock,13
2024-11-14,ELEC013,Canon EOS R7,Cameras,1,39,15,1499.99,In Stock,39
2024-11-14,ELEC014,DJI Mini 3 Pro,Drones,3,65,23,759.99,In Stock,21
2024-11-14,ELEC015,Ring Video Doorbell,Smart Home,11,49,19,99.99,In Stock,4
2024-11-15,ELEC001,iPhone 15 Pro,Smartphones,5,63,15,999.99,In Stock,12
2024-11-15,ELEC002,Samsung Galaxy S24,Smartphones,7,93,24,899.99,In Stock,13
2024-11-15,ELEC003,MacBook Air M2,Laptops,1,61,32,1199.99,In Stock,61
2024-11-15,ELEC004,Dell XPS 13,Laptops,1,61,15,999.99,In Stock,61
2024-11-15,ELEC005,iPad Air,Tablets,6,48,27,599.99,In Stock,8
2024-11-15,ELEC006,Samsung Galaxy Tab S9,Tablets,0,72,23,649.99,In Stock,999
2024-11-15,ELEC007,AirPods Pro,Audio,7,46,27,249.99,In Stock,6
2024-11-15,ELEC008,Sony WH-1000XM5,Audio,1,0,24,349.99,Low Stock,0
2024-11-15,ELEC009,Apple Watch Series 9,Wearables,2,30,27,399.99,In Stock,15
2024-11-15,ELEC010,Samsung Galaxy Watch 6,Wearables,1,74,39,349.99,In Stock,74
2024-11-15,ELEC011,Nintendo Switch OLED,Gaming,2,0,19,349.99,Low Stock,0
2024-11-15,ELEC012,PlayStation 5,Gaming,5,50,35,499.99,In Stock,10
2024-11-15,ELEC013,Canon EOS R7,Cameras,0,39,15,1499.99,In Stock,999
2024-11-15,ELEC014,DJI Mini 3 Pro,Drones,3,62,23,759.99,In Stock,20
2024-11-15,ELEC015,Ring Video Doorbell,Smart Home,3,46,19,99.99,In Stock,15
2024-11-16,ELEC001,iPhone 15 Pro,Smartphones,5,58,15,999.99,In Stock,11
2024-11-16,ELEC002,Samsung Galaxy S24,Smartphones,4,89,24,899.99,In Stock,22
2024-11-16,ELEC003,MacBook Air M2,Laptops,2,59,32,1199.99,In Stock,29
2024-11-16,ELEC004,Dell XPS 13,Laptops,1,60,15,999.99,In Stock,60
2024-11-16,ELEC005,iPad Air,Tablets,4,44,27,599.99,In Stock,11
2024-11-16,ELEC006,Samsung Galaxy Tab S9,Tablets,2,70,23,649.99,In Stock,35
2024-11-16,ELEC007,AirPods Pro,Audio,15,31,27,249.99,In Stock,2
2024-11-16,ELEC008,Sony WH-1000XM5,Audio,2,69,24,349.99,In Stock,34
2024-11-16,ELEC009,Apple Watch Series 9,Wearables,5,25,27,399.99,Low Stock,5
2024-11-16,ELEC010,Samsung Galaxy Watch 6,Wearables,8,66,39,349.99,In Stock,8
2024-11-16,ELEC011,Nintendo Switch OLED,Gaming,13,0,19,349.99,Low Stock,0
2024-11-16,ELEC012,PlayStation 5,Gaming,0,50,35,499.99,In Stock,999
2024-11-16,ELEC013,Canon EOS R7,Cameras,1,38,15,1499.99,In Stock,38
2024-11-16,ELEC014,DJI Mini 3 Pro,Drones,5,57,23,759.99,In Stock,11
2024-11-16,ELEC015,Ring Video Doorbell,Smart Home,0,46,19,99.99,In Stock,999
2024-11-17,ELEC001,iPhone 15 Pro,Smartphones,2,56,15,999.99,In Stock,28
2024-11-17,ELEC002,Samsung Galaxy S24,Smartphones,0,89,24,899.99,In Stock,999
2024-11-17,ELEC003,MacBook Air M2,Laptops,3,56,32,1199.99,In Stock,18
2024-11-17,ELEC004,Dell XPS 13,Laptops,1,59,15,999.99,In Stock,59
2024-11-17,ELEC005,iPad Air,Tablets,7,37,27,599.99,In Stock,5
2024-11-17,ELEC006,Samsung Galaxy Tab S9,Tablets,7,63,23,649.99,In Stock,9
2024-11-17,ELEC007,AirPods Pro,Audio,17,14,27,249.99,Low Stock,0
2024-11-17,ELEC008,Sony WH-1000XM5,Audio,5,64,24,349.99,In Stock,12
2024-11-17,ELEC009,Apple Watch Series 9,Wearables,12,64,27,399.99,In Stock,5
2024-11-17,ELEC010,Samsung Galaxy Watch 6,Wearables,1,65,39,349.99,In Stock,65
2024-11-17,ELEC011,Nintendo Switch OLED,Gaming,6,76,19,349.99,In Stock,12
2024-11-17,ELEC012,PlayStation 5,Gaming,8,42,35,499.99,In Stock,5
2024-11-17,ELEC013,Canon EOS R7,Cameras,0,38,15,1499.99,In Stock,999
2024-11-17,ELEC014,DJI Mini 3 Pro,Drones,0,57,23,759.99,In Stock,999
2024-11-17,ELEC015,Ring Video Doorbell,Smart Home,20,26,19,99.99,In Stock,1
2024-11-18,ELEC001,iPhone 15 Pro,Smartphones,2,54,15,999.99,In Stock,27
2024-11-18,ELEC002,Samsung Galaxy S24,Smartphones,2,87,24,899.99,In Stock,43
2024-11-18,ELEC003,MacBook Air M2,Laptops,2,54,32,1199.99,In Stock,27
2024-11-18,ELEC004,Dell XPS 13,Laptops,1,58,15,999.99,In Stock,58
2024-11-18,ELEC005,iPad Air,Tablets,3,34,27,599.99,In Stock,11
2024-11-18,ELEC006,Samsung Galaxy Tab S9,Tablets,1,62,23,649.99,In Stock,62
2024-11-18,ELEC007,AirPods Pro,Audio,0,46,27,249.99,In Stock,999
2024-11-18,ELEC008,Sony WH-1000XM5,Audio,2,62,24,349.99,In Stock,31
2024-11-18,ELEC009,Apple Watch Series 9,Wearables,10,54,27,399.99,In Stock,5
2024-11-18,ELEC010,Samsung Galaxy Watch 6,Wearables,5,60,39,349.99,In Stock,12
2024-11-18,ELEC011,Nintendo Switch OLED,Gaming,5,71,19,349.99,In Stock,14
2024-11-18,ELEC012,PlayStation 5,Gaming,1,41,35,499.99,In Stock,41
2024-11-18,ELEC013,Canon EOS R7,Cameras,1,37,15,1499.99,In Stock,37
2024-11-18,ELEC014,DJI Mini 3 Pro,Drones,0,57,23,759.99,In Stock,999
2024-11-18,ELEC015,Ring Video Doorbell,Smart Home,0,26,19,99.99,In Stock,999
2024-11-19,ELEC001,iPhone 15 Pro,Smartphones,4,50,15,999.99,In Stock,12
2024-11-19,ELEC002,Samsung Galaxy S24,Smartphones,2,85,24,899.99,In Stock,42
2024-11-19,ELEC003,MacBook Air M2,Laptops,1,53,32,1199.99,In Stock,53
2024-11-19,ELEC004,Dell XPS 13,Laptops,2,56,15,999.99,In Stock,28
2024-11-19,ELEC005,iPad Air,Tablets,4,30,27,599.99,In Stock,7
2024-11-19,ELEC006,Samsung Galaxy Tab S9,Tablets,1,61,23,649.99,In Stock,61
2024-11-19,ELEC007,AirPods Pro,Audio,1,45,27,249.99,In Stock,45
2024-11-19,ELEC008,Sony WH-1000XM5,Audio,4,58,24,349.99,In Stock,14
2024-11-19,ELEC009,Apple Watch Series 9,Wearables,2,52,27,399.99,In Stock,26
2024-11-19,ELEC010,Samsung Galaxy Watch 6,Wearables,3,57,39,349.99,In Stock,19
2024-11-19,ELEC011,Nintendo Switch OLED,Gaming,8,63,19,349.99,In Stock,7
2024-11-19,ELEC012,PlayStation 5,Gaming,1,40,35,499.99,In Stock,40
2024-11-19,ELEC013,Canon EOS R7,Cameras,1,36,15,1499.99,In Stock,36
2024-11-19,ELEC014,DJI Mini 3 Pro,Drones,4,53,23,759.99,In Stock,13
2024-11-19,ELEC015,Ring Video Doorbell,Smart Home,5,21,19,99.99,In Stock,4
2024-11-20,ELEC001,iPhone 15 Pro,Smartphones,4,46,15,999.99,In Stock,11
2024-11-20,ELEC002,Samsung Galaxy S24,Smartphones,3,82,24,899.99,In Stock,27
2024-11-20,ELEC003,MacBook Air M2,Laptops,2,51,32,1199.99,In Stock,25
2024-11-20,ELEC004,Dell XPS 13,Laptops,1,55,15,999.99,In Stock,55
2024-11-20,ELEC005,iPad Air,Tablets,1,29,27,599.99,In Stock,29
2024-11-20,ELEC006,Samsung Galaxy Tab S9,Tablets,2,59,23,649.99,In Stock,29
2024-11-20,ELEC007,AirPods Pro,Audio,2,43,27,249.99,In Stock,21
2024-11-20,ELEC008,Sony WH-1000XM5,Audio,1,57,24,349.99,In Stock,57
2024-11-20,ELEC009,Apple Watch Series 9,Wearables,2,50,27,399.99,In Stock,25
2024-11-20,ELEC010,Samsung Galaxy Watch 6,Wearables,3,54,39,349.99,In Stock,18
2024-11-20,ELEC011,Nintendo Switch OLED,Gaming,5,58,19,349.99,In Stock,11
2024-11-20,ELEC012,PlayStation 5,Gaming,2,38,35,499.99,In Stock,19
2024-11-20,ELEC013,Canon EOS R7,Cameras,1,35,15,1499.99,In Stock,35
2024-11-20,ELEC014,DJI Mini 3 Pro,Drones,2,51,23,759.99,In Stock,25
2024-11-20,ELEC015,Ring Video Doorbell,Smart Home,5,16,19,99.99,Low Stock,3
2024-11-21,ELEC001,iPhone 15 Pro,Smartphones,3,43,15,999.99,In Stock,14
2024-11-21,ELEC002,Samsung Galaxy S24,Smartphones,1,81,24,899.99,In Stock,81
2024-11-21,ELEC003,MacBook Air M2,Laptops,2,49,32,1199.99,In Stock,24
2024-11-21,ELEC004,Dell XPS 13,Laptops,1,54,15,999.99,In Stock,54
2024-11-21,ELEC005,iPad Air,Tablets,7,61,27,599.99,In Stock,8
2024-11-21,ELEC006,Samsung Galaxy Tab S9,Tablets,3,56,23,649.99,In Stock,18
2024-11-21,ELEC007,AirPods Pro,Audio,8,35,27,249.99,In Stock,4
2024-11-21,ELEC008,Sony WH-1000XM5,Audio,3,54,24,349.99,In Stock,18
2024-11-21,ELEC009,Apple Watch Series 9,Wearables,6,44,27,399.99,In Stock,7
2024-11-21,ELEC010,Samsung Galaxy Watch 6,Wearables,7,47,39,349.99,In Stock,6
2024-11-21,ELEC011,Nintendo Switch OLED,Gaming,5,53,19,349.99,In Stock,10
2024-11-21,ELEC012,PlayStation 5,Gaming,0,38,35,499.99,In Stock,999
2024-11-21,ELEC013,Canon EOS R7,Cameras,0,35,15,1499.99,In Stock,999
2024-11-21,ELEC014,DJI Mini 3 Pro,Drones,0,51,23,759.99,In Stock,999
2024-11-21,ELEC015,Ring Video Doorbell,Smart Home,6,10,19,99.99,Low Stock,1
2024-11-22,ELEC001,iPhone 15 Pro,Smartphones,15,28,15,999.99,In Stock,1
2024-11-22,ELEC002,Samsung Galaxy S24,Smartphones,7,74,24,899.99,In Stock,10
2024-11-22,ELEC003,MacBook Air M2,Laptops,5,44,32,1199.99,In Stock,8
2024-11-22,ELEC004,Dell XPS 13,Laptops,3,51,15,999.99,In Stock,17
2024-11-22,ELEC005,iPad Air,Tablets,10,51,27,599.99,In Stock,5
2024-11-22,ELEC006,Samsung Galaxy Tab S9,Tablets,10,46,23,649.99,In Stock,4
2024-11-22,ELEC007,AirPods Pro,Audio,29,6,27,249.99,Low Stock,0
2024-11-22,ELEC008,Sony WH-1000XM5,Audio,5,49,24,349.99,In Stock,9
2024-11-22,ELEC009,Apple Watch Series 9,Wearables,1,43,27,399.99,In Stock,43
2024-11-22,ELEC010,Samsung Galaxy Watch 6,Wearables,6,41,39,349.99,In Stock,6
2024-11-22,ELEC011,Nintendo Switch OLED,Gaming,14,39,19,349.99,In Stock,2
2024-11-22,ELEC012,PlayStation 5,Gaming,0,38,35,499.99,In Stock,999
2024-11-22,ELEC013,Canon EOS R7,Cameras,2,33,15,1499.99,In Stock,16
2024-11-22,ELEC014,DJI Mini 3 Pro,Drones,3,48,23,759.99,In Stock,16
2024-11-22,ELEC015,Ring Video Doorbell,Smart Home,30,0,19,99.99,Low Stock,0
2024-11-23,ELEC001,iPhone 15 Pro,Smartphones,6,22,15,999.99,In Stock,3
2024-11-23,ELEC002,Samsung Galaxy S24,Smartphones,7,67,24,899.99,In Stock,9
2024-11-23,ELEC003,MacBook Air M2,Laptops,2,42,32,1199.99,In Stock,21
2024-11-23,ELEC004,Dell XPS 13,Laptops,1,50,15,999.99,In Stock,50
2024-11-23,ELEC005,iPad Air,Tablets,5,46,27,599.99,In Stock,9
2024-11-23,ELEC006,Samsung Galaxy Tab S9,Tablets,2,44,23,649.99,In Stock,22
2024-11-23,ELEC007,AirPods Pro,Audio,11,46,27,249.99,In Stock,4
2024-11-23,ELEC008,Sony WH-1000XM5,Audio,5,44,24,349.99,In Stock,8
2024-11-23,ELEC009,Apple Watch Series 9,Wearables,5,38,27,399.99,In Stock,7
2024-11-23,ELEC010,Samsung Galaxy Watch 6,Wearables,4,37,39,349.99,Low Stock,9
2024-11-23,ELEC011,Nintendo Switch OLED,Gaming,2,37,19,349.99,In Stock,18
2024-11-23,ELEC012,PlayStation 5,Gaming,8,70,35,499.99,In Stock,8
2024-11-23,ELEC013,Canon EOS R7,Cameras,1,32,15,1499.99,In Stock,32
2024-11-23,ELEC014,DJI Mini 3 Pro,Drones,2,46,23,759.99,In Stock,23
2024-11-23,ELEC015,Ring Video Doorbell,Smart Home,10,0,19,99.99,Low Stock,0
2024-11-24,ELEC001,iPhone 15 Pro,Smartphones,4,18,15,999.99,In Stock,4
2024-11-24,ELEC002,Samsung Galaxy S24,Smartphones,1,66,24,899.99,In Stock,66
2024-11-24,ELEC003,MacBook Air M2,Laptops,2,40,32,1199.99,In Stock,20
2024-11-24,ELEC004,Dell XPS 13,Laptops,1,49,15,999.99,In Stock,49
2024-11-24,ELEC005,iPad Air,Tablets,4,42,27,599.99,In Stock,10
2024-11-24,ELEC006,Samsung Galaxy Tab S9,Tablets,1,43,23,649.99,In Stock,43
2024-11-24,ELEC007,AirPods Pro,Audio,13,33,27,249.99,In Stock,2
2024-11-24,ELEC008,Sony WH-1000XM5,Audio,2,42,24,349.99,In Stock,21
2024-11-24,ELEC009,Apple Watch Series 9,Wearables,5,33,27,399.99,In Stock,6
2024-11-24,ELEC010,Samsung Galaxy Watch 6,Wearables,4,33,39,349.99,Low Stock,8
2024-11-24,ELEC011,Nintendo Switch OLED,Gaming,7,30,19,349.99,In Stock,4
2024-11-24,ELEC012,PlayStation 5,Gaming,3,67,35,499.99,In Stock,22
2024-11-24,ELEC013,Canon EOS R7,Cameras,1,31,15,1499.99,In Stock,31
2024-11-24,ELEC014,DJI Mini 3 Pro,Drones,2,44,23,759.99,In Stock,22
2024-11-24,ELEC015,Ring Video Doorbell,Smart Home,13,0,19,99.99,Low Stock,0
2024-11-25,ELEC001,iPhone 15 Pro,Smartphones,7,11,15,999.99,Low Stock,1
2024-11-25,ELEC002,Samsung Galaxy S24,Smartphones,5,61,24,899.99,In Stock,12
2024-11-25,ELEC003,MacBook Air M2,Laptops,3,37,32,1199.99,In Stock,12
2024-11-25,ELEC004,Dell XPS 13,Laptops,1,48,15,999.99,In Stock,48
2024-11-25,ELEC005,iPad Air,Tablets,10,32,27,599.99,In Stock,3
2024-11-25,ELEC006,Samsung Galaxy Tab S9,Tablets,5,38,23,649.99,In Stock,7
2024-11-25,ELEC007,AirPods Pro,Audio,27,6,27,249.99,Low Stock,0
2024-11-25,ELEC008,Sony WH-1000XM5,Audio,9,33,24,349.99,In Stock,3
2024-11-25,ELEC009,Apple Watch Series 9,Wearables,16,17,27,399.99,Low Stock,1
2024-11-25,ELEC010,Samsung Galaxy Watch 6,Wearables,10,23,39,349.99,Low Stock,2
2024-11-25,ELEC011,Nintendo Switch OLED,Gaming,10,20,19,349.99,In Stock,2
2024-11-25,ELEC012,PlayStation 5,Gaming,13,54,35,499.99,In Stock,4
2024-11-25,ELEC013,Canon EOS R7,Cameras,2,29,15,1499.99,In Stock,14
2024-11-25,ELEC014,DJI Mini 3 Pro,Drones,5,39,23,759.99,In Stock,7
2024-11-25,ELEC015,Ring Video Doorbell,Smart Home,19,0,19,99.99,Low Stock,0
2024-11-26,ELEC001,iPhone 15 Pro,Smartphones,4,42,15,999.99,In Stock,10
2024-11-26,ELEC002,Samsung Galaxy S24,Smartphones,1,60,24,899.99,In Stock,60
2024-11-26,ELEC003,MacBook Air M2,Laptops,1,36,32,1199.99,In Stock,36
2024-11-26,ELEC004,Dell XPS 13,Laptops,0,48,15,999.99,In Stock,999
2024-11-26,ELEC005,iPad Air,Tablets,2,30,27,599.99,In Stock,15
2024-11-26,ELEC006,Samsung Galaxy Tab S9,Tablets,2,36,23,649.99,In Stock,18
2024-11-26,ELEC007,AirPods Pro,Audio,5,1,27,249.99,Low Stock,0
2024-11-26,ELEC008,Sony WH-1000XM5,Audio,2,31,24,349.99,In Stock,15
2024-11-26,ELEC009,Apple Watch Series 9,Wearables,4,13,27,399.99,Low Stock,3
2024-11-26,ELEC010,Samsung Galaxy Watch 6,Wearables,7,16,39,349.99,Low Stock,2
2024-11-26,ELEC011,Nintendo Switch OLED,Gaming,11,9,19,349.99,Low Stock,0
2024-11-26,ELEC012,PlayStation 5,Gaming,7,47,35,499.99,In Stock,6
2024-11-26,ELEC013,Canon EOS R7,Cameras,1,28,15,1499.99,In Stock,28
2024-11-26,ELEC014,DJI Mini 3 Pro,Drones,2,37,23,759.99,In Stock,18
2024-11-26,ELEC015,Ring Video Doorbell,Smart Home,7,55,19,99.99,In Stock,7
2024-11-27,ELEC001,iPhone 15 Pro,Smartphones,5,37,15,999.99,In Stock,7
2024-11-27,ELEC002,Samsung Galaxy S24,Smartphones,6,54,24,899.99,In Stock,9
2024-11-27,ELEC003,MacBook Air M2,Laptops,2,34,32,1199.99,In Stock,17
2024-11-27,ELEC004,Dell XPS 13,Laptops,0,48,15,999.99,In Stock,999
2024-11-27,ELEC005,iPad Air,Tablets,2,28,27,599.99,In Stock,14
2024-11-27,ELEC006,Samsung Galaxy Tab S9,Tablets,3,33,23,649.99,In Stock,11
2024-11-27,ELEC007,AirPods Pro,Audio,0,1,27,249.99,Low Stock,999
2024-11-27,ELEC008,Sony WH-1000XM5,Audio,3,28,24,349.99,In Stock,9
2024-11-27,ELEC009,Apple Watch Series 9,Wearables,0,13,27,399.99,Low Stock,999
2024-11-27,ELEC010,Samsung Galaxy Watch 6,Wearables,2,14,39,349.99,Low Stock,7
2024-11-27,ELEC011,Nintendo Switch OLED,Gaming,12,0,19,349.99,Low Stock,0
2024-11-27,ELEC012,PlayStation 5,Gaming,0,47,35,499.99,In Stock,999
2024-11-27,ELEC013,Canon EOS R7,Cameras,1,27,15,1499.99,In Stock,27
2024-11-27,ELEC014,DJI Mini 3 Pro,Drones,2,35,23,759.99,In Stock,17
2024-11-27,ELEC015,Ring Video Doorbell,Smart Home,10,45,19,99.99,In Stock,4
2024-11-28,ELEC001,iPhone 15 Pro,Smartphones,3,34,15,999.99,In Stock,11
2024-11-28,ELEC002,Samsung Galaxy S24,Smartphones,4,50,24,899.99,In Stock,12
2024-11-28,ELEC003,MacBook Air M2,Laptops,1,33,32,1199.99,In Stock,33
2024-11-28,ELEC004,Dell XPS 13,Laptops,2,46,15,999.99,In Stock,23
2024-11-28,ELEC005,iPad Air,Tablets,2,26,27,599.99,Low Stock,13
2024-11-28,ELEC006,Samsung Galaxy Tab S9,Tablets,3,30,23,649.99,In Stock,10
2024-11-28,ELEC007,AirPods Pro,Audio,12,0,27,249.99,Low Stock,0
2024-11-28,ELEC008,Sony WH-1000XM5,Audio,2,26,24,349.99,In Stock,13
2024-11-28,ELEC009,Apple Watch Series 9,Wearables,8,5,27,399.99,Low Stock,0
2024-11-28,ELEC010,Samsung Galaxy Watch 6,Wearables,3,11,39,349.99,Low Stock,3
2024-11-28,ELEC011,Nintendo Switch OLED,Gaming,6,0,19,349.99,Low Stock,0
2024-11-28,ELEC012,PlayStation 5,Gaming,3,44,35,499.99,In Stock,14
2024-11-28,ELEC013,Canon EOS R7,Cameras,1,26,15,1499.99,In Stock,26
2024-11-28,ELEC014,DJI Mini 3 Pro,Drones,4,31,23,759.99,In Stock,7
2024-11-28,ELEC015,Ring Video Doorbell,Smart Home,2,43,19,99.99,In Stock,21
2024-11-29,ELEC001,iPhone 15 Pro,Smartphones,6,28,15,999.99,In Stock,4
2024-11-29,ELEC002,Samsung Galaxy S24,Smartphones,3,47,24,899.99,In Stock,15
2024-11-29,ELEC003,MacBook Air M2,Laptops,2,76,32,1199.99,In Stock,38
2024-11-29,ELEC004,Dell XPS 13,Laptops,2,44,15,999.99,In Stock,22
2024-11-29,ELEC005,iPad Air,Tablets,2,24,27,599.99,Low Stock,12
2024-11-29,ELEC006,Samsung Galaxy Tab S9,Tablets,3,27,23,649.99,In Stock,9
2024-11-29,ELEC007,AirPods Pro,Audio,10,0,27,249.99,Low Stock,0
2024-11-29,ELEC008,Sony WH-1000XM5,Audio,2,24,24,349.99,Low Stock,12
2024-11-29,ELEC009,Apple Watch Series 9,Wearables,3,2,27,399.99,Low Stock,0
2024-11-29,ELEC010,Samsung Galaxy Watch 6,Wearables,8,3,39,349.99,Low Stock,0
2024-11-29,ELEC011,Nintendo Switch OLED,Gaming,14,0,19,349.99,Low Stock,0
2024-11-29,ELEC012,PlayStation 5,Gaming,3,41,35,499.99,In Stock,13
2024-11-29,ELEC013,Canon EOS R7,Cameras,1,25,15,1499.99,In Stock,25
2024-11-29,ELEC014,DJI Mini 3 Pro,Drones,2,29,23,759.99,In Stock,14
2024-11-29,ELEC015,Ring Video Doorbell,Smart Home,8,35,19,99.99,In Stock,4
2024-11-30,ELEC001,iPhone 15 Pro,Smartphones,9,19,15,999.99,In Stock,2
2024-11-30,ELEC002,Samsung Galaxy S24,Smartphones,3,44,24,899.99,In Stock,14
2024-11-30,ELEC003,MacBook Air M2,Laptops,2,74,32,1199.99,In Stock,37
2024-11-30,ELEC004,Dell XPS 13,Laptops,1,43,15,999.99,In Stock,43
2024-11-30,ELEC005,iPad Air,Tablets,13,11,27,599.99,Low Stock,0
2024-11-30,ELEC006,Samsung Galaxy Tab S9,Tablets,1,26,23,649.99,In Stock,26
2024-11-30,ELEC007,AirPods Pro,Audio,13,0,27,249.99,Low Stock,0
2024-11-30,ELEC008,Sony WH-1000XM5,Audio,3,21,24,349.99,Low Stock,7
2024-11-30,ELEC009,Apple Watch Series 9,Wearables,6,0,27,399.99,Low Stock,0
2024-11-30,ELEC010,Samsung Galaxy Watch 6,Wearables,9,0,39,349.99,Low Stock,0
2024-11-30,ELEC011,Nintendo Switch OLED,Gaming,14,49,19,349.99,In Stock,3
2024-11-30,ELEC012,PlayStation 5,Gaming,8,70,35,499.99,In Stock,8
2024-11-30,ELEC013,Canon EOS R7,Cameras,1,24,15,1499.99,In Stock,24
2024-11-30,ELEC014,DJI Mini 3 Pro,Drones,5,24,23,759.99,In Stock,4
2024-11-30,ELEC015,Ring Video Doorbell,Smart Home,13,22,19,99.99,In Stock,1
2024-12-01,ELEC001,iPhone 15 Pro,Smartphones,9,82,15,999.99,In Stock,9
2024-12-01,ELEC002,Samsung Galaxy S24,Smartphones,2,42,24,899.99,In Stock,21
2024-12-01,ELEC003,MacBook Air M2,Laptops,4,70,32,1199.99,In Stock,17
2024-12-01,ELEC004,Dell XPS 13,Laptops,3,40,15,999.99,In Stock,13
2024-12-01,ELEC005,iPad Air,Tablets,9,67,27,599.99,In Stock,7
2024-12-01,ELEC006,Samsung Galaxy Tab S9,Tablets,6,20,23,649.99,Low Stock,3
2024-12-01,ELEC007,AirPods Pro,Audio,19,70,27,249.99,In Stock,3
2024-12-01,ELEC008,Sony WH-1000XM5,Audio,3,18,24,349.99,Low Stock,6
2024-12-01,ELEC009,Apple Watch Series 9,Wearables,10,70,27,399.99,In Stock,7
2024-12-01,ELEC010,Samsung Galaxy Watch 6,Wearables,2,37,39,349.99,Low Stock,18
2024-12-01,ELEC011,Nintendo Switch OLED,Gaming,0,49,19,349.99,In Stock,999
2024-12-01,ELEC012,PlayStation 5,Gaming,0,70,35,499.99,In Stock,999
2024-12-01,ELEC013,Canon EOS R7,Cameras,2,22,15,1499.99,In Stock,11
2024-12-01,ELEC014,DJI Mini 3 Pro,Drones,0,24,23,759.99,In Stock,999
2024-12-01,ELEC015,Ring Video Doorbell,Smart Home,8,14,19,99.99,Low Stock,1
